Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12945.28,318.90857,390.12482,354.5167,391.7317
13050.66,319.85126,389.75348,354.80237,391.3956
13138.441,320.67166,389.1366,354.9041,390.81015
13214.558,321.39838,388.3588,354.8786,390.05606
13282.785,322.05176,387.47882,354.7653,389.19424
13345.455,322.64566,386.53815,354.59192,388.26913
13403.977,323.18933,385.56577,354.37756,387.3121
13459.352,323.68982,384.58032,354.13507,386.34363
13512.131,324.1514,383.5955,353.87344,385.37814
13562.779,324.57788,382.61932,353.5986,384.42407
13611.567,324.9717,381.65768,353.3147,383.48706
13658.626,325.3347,380.71487,353.02478,382.57104
13704.164,325.6689,379.79297,352.73096,381.67755
13748.227,325.9758,378.89398,352.43488,380.80807
13790.969,326.25693,378.01874,352.13782,379.96298
13832.457,326.51373,377.16785,351.8408,379.14236
13872.68,326.7474,376.342,351.5447,378.3464
13911.752,326.95935,375.5408,351.25006,377.57468
13949.656,327.15073,374.7643,350.95752,376.82678
13986.506,327.32288,374.01157,350.66724,376.10175
14022.332,327.47684,373.2816,350.3792,375.39838
14061.844,327.56915,372.57822,350.07367,374.71744
14099.948,327.6456,371.8922,349.76892,374.0535
14136.961,327.7063,371.22446,349.4654,373.40707
14173.08,327.7513,370.57498,349.16315,372.77835
14208.434,327.78088,369.9438,348.86234,372.16718
14243.108,327.79556,369.33047,348.56302,371.57324
14277.168,327.7957,368.73462,348.26514,370.99615
14310.657,327.782,368.1557,347.96887,370.43536
14343.613,327.7551,367.59335,347.67422,369.89053
14376.071,327.71573,367.04697,347.38135,369.36096
14408.053,327.66446,366.5162,347.09033,368.8464
14439.583,327.60205,366.00055,346.8013,368.3463
14470.681,327.52917,365.49954,346.51434,367.86032
14501.371,327.44644,365.01294,346.22968,367.38794
14531.671,327.3545,364.5401,345.9473,366.92877
14561.595,327.25397,364.08072,345.66736,366.48254
14591.16,327.14548,363.63452,345.39,366.04883
14620.384,327.0295,363.20105,345.1153,365.62726
14649.277,326.9067,362.78006,344.84338,365.21756
14677.857,326.7775,362.371,344.57425,364.8194
14706.133,326.64246,361.97375,344.3081,364.4325
14734.066,326.50244,361.58774,344.0451,364.0563
14761.678,326.35788,361.21255,343.78522,363.69055
14788.984,326.20908,360.848,343.52853,363.335
14816.002,326.05637,360.4938,343.2751,362.98944
14842.736,325.9002,360.1496,343.0249,362.65347
14869.203,325.74088,359.81525,342.77808,362.32693
14895.402,325.5788,359.49042,342.5346,362.00958
14921.349,325.4143,359.1749,342.29462,361.7011
14947.045,325.24756,358.86838,342.05798,361.40137
14972.499,325.07907,358.57068,341.8249,361.1101
14997.714,324.90903,358.28156,341.59528,360.82706
15022.695,324.73767,358.0008,341.36923,360.55212
15047.45,324.56537,357.72815,341.14676,360.28497
15071.983,324.3922,357.4634,340.9278,360.02554
15096.295,324.21863,357.2065,340.7126,359.77356
15120.394,324.04468,356.9571,340.5009,359.5289
15144.281,323.8706,356.71506,340.29285,359.2914
15167.961,323.69662,356.4803,340.08844,359.06088
15191.436,323.52292,356.2525,339.8877,358.83713
15214.706,323.3497,356.0316,339.69064,358.62006
15237.779,323.17706,355.8175,339.49728,358.40955
15260.659,323.00522,355.60992,339.30756,358.20544
15283.345,322.8343,355.40878,339.12152,358.00754
15305.839,322.66437,355.21396,338.93915,357.81577
15328.143,322.49564,355.0253,338.76047,357.63
15350.261,322.32816,354.8427,338.58545,357.4501
15372.195,322.16214,354.66602,338.41406,357.27603
15393.948,321.99762,354.4951,338.24634,357.1076
15415.518,321.8347,354.32996,338.08234,356.94467
15436.907,321.6735,354.1703,337.92188,356.78717
15458.118,321.51404,354.01617,337.7651,356.6351
15479.155,321.35645,353.86737,337.6119,356.4882
15500.013,321.20087,353.72388,337.46237,356.3465
15520.696,321.04724,353.58554,337.3164,356.2098
15541.206,320.89572,353.45227,337.174,356.07812
15561.543,320.7463,353.324,337.03516,355.95132
15581.707,320.59912,353.20062,336.89987,355.82935
15601.699,320.45416,353.08206,336.76813,355.712
15621.521,320.3115,352.9683,336.6399,355.59933
15641.174,320.17114,352.85907,336.5151,355.49124
15660.658,320.03317,352.75443,336.3938,355.38763
15679.976,319.8976,352.65427,336.27594,355.28845
15699.122,319.7645,352.55856,336.16153,355.1936
15718.102,319.6338,352.46722,336.0505,355.10303
15736.914,319.5056,352.38013,335.94287,355.01666
15755.559,319.38,352.2972,335.83862,354.93442
15774.038,319.2568,352.2184,335.7376,354.85626
15792.354,319.13623,352.1438,335.64,354.7821
15810.505,319.01822,352.0731,335.54565,354.71182
15828.49,318.9028,352.00632,335.45456,354.64554
15846.31,318.78995,351.9434,335.36667,354.58304
15863.965,318.67972,351.8843,335.282,354.5243
15881.459,318.57202,351.829,335.2005,354.4692
15898.784,318.46698,351.77734,335.12216,354.41782
15915.952,318.36453,351.7293,335.04694,354.37
15932.959,318.2647,351.6849,334.9748,354.32568
15949.799,318.16745,351.64398,334.9057,354.2849
15966.479,318.07288,351.60648,334.83966,354.2476
